name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"11.0511, 106.7568",2022-06-24T02:00:00,25,25,24,94.19,0,0,,0,0,4.3,3.6,218,1007,50,7,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T03:00:00,25,25,24,94.19,0,0,,0,0,4.7,5.4,80,1007,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T04:00:00,24.9,24.9,24,94.65,0,0,,0,0,4.3,6.7,80,1008,56.5,5.8,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T05:00:00,25,25,24,94.19,0,0,,0,0,5.4,7.6,60,1009,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T06:00:00,25,25,24,94.19,0,0,,0,0,6.5,3.6,105.8,1009,50,6,8,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T07:00:00,26,26,25.1,94.69,0,0,,0,0,5.4,5.1,50,1009.2,56.5,8.3,144,0.5,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T08:00:00,27,31.2,26,94.27,0,0,,0,0,4,5.4,124.7,1009,27.4,8,347,1.2,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T09:00:00,29,35.6,26,83.9,0,0,,0,0,2.9,3.6,106.6,1009,27.4,8,499,1.8,5,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T10:00:00,29.9,38.3,26.7,82.73,0,0,,0,0,4,4.2,90,1009.1,27.8,9.9,721,2.6,7,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T11:00:00,31,39.1,26,74.79,0,0,,0,0,4.7,3.6,140,1008,89,10,869,3.1,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T12:00:00,32,40.6,26,70.66,0,0,rain,0,0,6.8,5.4,216.3,1007,89,10,907,3.3,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T13:00:00,31.8,39,25.1,67.51,0,0,rain,0,0,10.1,8.7,150,1006.2,89.1,11.6,884,3.2,9,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T14:00:00,31,37.7,25,70.48,0,0,rain,0,0,11.2,9.4,310,1005,89,10,846,3,8,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T15:00:00,24,24,23,94.15,0,0,rain,0,0,10.4,31.7,330,1006,89,3,659,2.4,7,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T16:00:00,25.8,25.8,25,95.31,0,0,rain,0,0,11.5,10.8,302,1006,56.5,9.1,335,1.2,3,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T17:00:00,26,26,26,100,0,0,rain,0,0,17.3,13,240,1006,50,10,135,0.5,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T18:00:00,26,26,25,94.23,0,0,rain,0,0,15.5,13,240,1006,50,10,28,0.1,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T19:00:00,26.9,30.3,24.9,88.83,0.5,100,rain,0,0,12.2,6.7,230,1007.1,87.5,11.6,0,,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T20:00:00,27,30.6,25,88.84,0,0,,0,0,15.8,9.4,220,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T21:00:00,27,30.6,25,88.84,0,0,,0,0,8.3,9.4,220,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T22:00:00,26.8,30.3,25,89.51,0,0,,0,0,1.8,4.5,312,1008.2,54.8,11.6,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-24T23:00:00,26,26,25,94.23,0,0,,0,0,4.3,1.8,51.2,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T00:00:00,26,26,25,94.23,0,0,,0,0,6.5,3.6,47.1,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T01:00:00,25.9,25.9,25,94.69,0,0,,0,0,8.6,3.9,80,1007.1,54.8,11.6,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T02:00:00,26,26,25,94.23,0,0,,0,0,7.6,1.8,80,1007,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T03:00:00,26,26,25,94.23,0,0,,0,0,7.9,3.6,85.1,1006,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T04:00:00,25.9,25.9,25,94.68,0,0,,0,0,6.5,2.6,100,1006.9,54.8,9.9,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T05:00:00,26,26,25,94.23,0,0,,0,0,6.8,3.6,340,1007,50,8,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T06:00:00,26,26,25,94.23,0,0,,0,0,7.2,1.8,60,1007,50,8,7,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T07:00:00,26.9,31.1,26,94.72,0,0,,0,0,7.6,2.6,105.3,1007.9,56.5,9.9,114,0.4,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T08:00:00,27,31.2,26,94.27,0,0,,0,0,7.6,3.6,129.1,1008,50,10,327,1.2,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T09:00:00,28,34.5,27,94.32,0,0,,0,0,7.6,1.8,152.3,1008,89,10,574,2.1,6,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T10:00:00,30,38.1,26.5,81.41,0,0,,0,0,7.2,3,168.2,1007.2,87.5,11.6,760,2.7,8,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T11:00:00,30,38.8,27,84.01,0,0,,0,0,8.3,3.6,183.7,1007,89,10,886,3.2,9,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T12:00:00,31,39.1,26,74.79,0.1,100,rain,0,0,8.3,5.4,186.7,1007,50,10,942,3.4,9,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T13:00:00,31.2,38.9,25.7,72.49,0,0,rain,0,0,9.7,8.5,230,1006.1,46.8,11.6,867,3.1,9,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T14:00:00,33,42.1,26,66.78,2.2,100,rain,0,0,10.1,7.6,240,1005,50,10,678,2.4,7,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T15:00:00,33,39.3,24,59.27,3.5,100,rain,0,0,11.5,3.6,170,1004,50,10,286,1,3,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T16:00:00,32.9,37.9,23,56.32,0,0,,0,0,14.8,11.1,207,1004.2,48.4,11.6,54,0.2,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T17:00:00,32,36.8,23,59.04,1.4,100,rain,0,0,15.1,18.4,180,1004,50,10,15,0.1,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T18:00:00,30,35.1,24,70.29,1.3,100,rain,0,0,22,13,200,1006,50,10,5,0,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T19:00:00,29.9,35,24,70.82,0,0,rain,0,0,20.9,8,190,1007.1,54.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T20:00:00,30,35.1,24,70.29,0,0,,0,0,16.9,13,180,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T21:00:00,29,34.5,25,79.06,0,0,,0,0,14.4,13,160,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T22:00:00,27.9,31.8,24,79.52,0,0,,0,0,12.2,6.3,230,1009,54.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-25T23:00:00,27,30.1,24,83.68,0,0,,0,0,11.2,3.6,126.5,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T00:00:00,28,31.9,24,78.92,0,0,,0,0,11.9,7.6,230,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T01:00:00,27.8,31.7,24.2,80.83,1,100,rain,0,0,6.1,3,132.5,1008,54.8,10,0,,0,10,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T02:00:00,27,30.1,24,83.68,0,0,,0,0,6.1,7.6,230,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T03:00:00,27,30.1,24,83.68,0,0,,0,0,7.6,0,0,1007,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T04:00:00,26.9,29.9,24.2,85.47,0,0,,0,0,9.4,1.5,135.5,1007.2,56.5,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T05:00:00,27,30.6,25,88.84,0,0,,0,0,9,1.8,122.3,1008,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T06:00:00,27,30.6,25,88.84,0,0,,0,0,10.1,3.6,119.4,1008,89,10,7,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T07:00:00,27,30.7,25.1,89.27,0,0,,0,0,9.7,4.5,124.6,1009.1,54.8,11.6,118,0.4,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T08:00:00,28,33.6,26,88.92,0,0,,0,0,9.4,5.4,136.5,1009,27.4,10,348,1.3,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T09:00:00,30,38.8,27,84.01,0,0,,0,0,11.2,3.6,154.3,1009,50,10,581,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T10:00:00,30.1,37.2,25.8,77.93,0,0,rain,0,0,10.4,1.5,157,1009.2,84.3,11.6,754,2.7,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T11:00:00,33,42.1,26,66.78,0,0,rain,0,0,9.7,5.4,161.8,1009,89,10,824,3,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T12:00:00,32,40.6,26,70.66,0,0,rain,0,0,9,3.6,171.6,1008,50,10,781,2.8,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T13:00:00,32.9,40.4,24.9,62.92,0,0,,0,0,9.4,4.2,90,1007.2,82.7,11.6,636,2.3,6,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T14:00:00,34,40.6,24,56.04,0,0,rain,0,0,9.7,5.4,162.6,1006,50,10,829,3,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T15:00:00,34,39.4,23,52.77,0,0,,0,0,8.6,7.6,230,1006,50,10,687,2.5,7,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T16:00:00,32.9,38.2,23.2,56.56,0,0,,0,0,10.1,11.7,200,1005.2,48.4,11.6,520,1.9,5,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T17:00:00,32,37.9,24,62.71,0,0,rain,0,0,12.2,16.6,200,1006,50,10,316,1.1,3,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T18:00:00,31,36.5,24,66.38,0,0,,0,0,12.2,14.8,180,1007,50,10,67,0.2,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T19:00:00,28.3,31.9,23.3,74.35,0,0,,0,0,14.8,19.5,247,1008.1,54.8,11.6,2,0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T20:00:00,27,29.6,23,78.78,0,0,rain,0,0,23.4,11.2,290,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T21:00:00,28,31.9,24,78.92,0,0,rain,0,0,22.7,3.6,182.1,1009,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T22:00:00,27.9,32,24.2,79.99,0,0,rain,0,0,20.9,3,201.9,1010.1,54.8,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-26T23:00:00,28,31.9,24,78.92,0,0,,0,0,17.3,3.6,188.8,1010,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T00:00:00,28,32.7,25,83.79,0,0,,0,0,15.8,3.6,191.1,1010,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T01:00:00,27.9,32.5,25.1,84.59,0,0,,0,0,13,3,191.9,1009.2,51.6,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T02:00:00,28,31.9,24,78.92,0,0,,0,0,9.4,5.4,196.6,1009,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T03:00:00,27,30.6,25,88.84,0,0,,0,0,6.5,1.8,50,1009,89,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T04:00:00,27,30.6,25,89.09,0,0,,0,0,5.8,5.4,10,1009.1,87.5,9.9,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T05:00:00,26,26,24,88.76,0,0,,0,0,6.8,3.6,20,1009,89,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T06:00:00,26,26,25,94.23,0,0,,0,0,4.7,1.8,153.9,1010,50,8,7,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T07:00:00,27.9,33.2,25.9,88.74,0,0,,0,0,4,1,270,1010.2,51.6,9.9,145,0.5,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T08:00:00,29,36.8,27,88.99,0.1,100,rain,0,0,2.9,7.6,260,1010,50,10,368,1.3,4,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T09:00:00,30,38.8,27,84.01,0,0,,0,0,2.5,5.4,25.6,1010,50,10,582,2.1,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T10:00:00,30.9,40,26.7,78.34,0,0,rain,0,0,4.3,5.9,200,1010,84.3,11.6,761,2.7,8,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T11:00:00,32,42.3,27,74.95,0,0,rain,0,0,4.3,7.6,260,1009,89,10,864,3.1,9,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T12:00:00,33,42.1,26,66.78,0.2,100,rain,0,0,6.5,3.6,285.3,1008,89,10,799,2.9,8,60,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T13:00:00,33.9,41.5,24.8,59.18,0,0,,0,0,5.4,5.9,180,1007.2,84.3,11.6,549,2,5,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T14:00:00,29,33.6,24,74.47,0,0,,0,0,5,9.4,90,1006,50,5,335,1.2,3,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T15:00:00,29,34.5,25,79.06,0,0,rain,0,0,4.7,13,330,1005,50,8,367,1.3,4,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T16:00:00,29.7,35.8,25.1,76.54,0,0,rain,0,0,5.4,8.1,261,1005.1,54.8,9.9,239,0.9,2,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T17:00:00,30,37.4,26,79.2,0.1,100,rain,0,0,7.6,3.6,269.1,1005,50,10,132,0.5,1,75,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T18:00:00,30,36.2,25,74.63,0,0,,0,0,8.3,13,210,1005,50,10,54,0.2,1,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T19:00:00,29.7,36.6,25.8,79.91,0,0,,0,0,10.4,8,210,1006.1,54.8,10,2,0,0,60,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T20:00:00,29,34.5,25,79.06,0,0,,0,0,9.4,9.4,220,1007,50,10,0,,0,60,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T21:00:00,29,34.5,25,79.06,0.9,100,rain,0,0,9.4,9.4,230,1008,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T22:00:00,28.8,34.2,25,80.18,0,0,rain,0,0,13.7,7.8,260,1008.2,56.5,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-27T23:00:00,28,32.7,25,83.79,0.6,100,rain,0,0,17.6,13,240,1009,50,10,0,,0,30,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T00:00:00,28,32.7,25,83.79,0,0,rain,0,0,18.4,13,250,1008,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T01:00:00,27.9,32.4,25,84.5,0,0,,0,0,22.3,12,247,1007,54.8,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T02:00:00,27,31.2,26,94.27,0,0,rain,0,0,19.4,11.2,250,1007,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T03:00:00,27,31.2,26,94.27,0,0,rain,0,0,20.9,9.4,250,1007,50,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T04:00:00,27,31.2,26,94.09,0,0,,0,0,18.7,2.6,290,1007.2,54.8,8.3,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T05:00:00,27,31.2,26,94.27,0,0,,0,0,10.1,13,70,1008,50,8,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T06:00:00,25,25,23,88.68,0,0,,0,0,7.2,24.1,50,1009,50,6,2,0,0,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T07:00:00,23.2,23.2,22.2,94.12,9,100,rain,0,0,2.2,9.4,50,1009.2,90.8,6.2,51,0.2,1,30,"Rain, Overcast",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T08:00:00,24,24,23,94.15,0,0,,0,0,4,1.8,96.8,1009,89,8,121,0.4,1,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T09:00:00,25,25,23,88.68,0,0,,0,0,2.2,7.6,350,1010,89,8,262,0.9,3,30,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T10:00:00,26,26,23.9,88.16,0,0,,0,0,5.8,4.2,90,1009.2,89.1,11.6,495,1.8,5,60,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T11:00:00,28,32.7,25,83.79,0,0,,0,0,10.8,1.8,240.6,1009,89,10,557,2,6,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T12:00:00,29,34.5,25,79.06,0,0,,0,0,12.2,1.8,248.7,1007,89,10,667,2.4,7,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T13:00:00,30.9,39.7,26.5,77.68,7,100,rain,0,0,13.7,9,255,1006.2,54.8,11.6,728,2.6,7,60,"Rain, Partially cloudy",rain,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T14:00:00,32,40.6,26,70.66,0,0,rain,0,0,15.8,3.6,264.2,1005,50,10,761,2.7,8,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T15:00:00,32,39.2,25,66.58,0,0,rain,0,0,17.6,13,280,1004,50,10,396,1.4,4,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T16:00:00,32.9,40.5,25.1,63.52,0,0,rain,0,0,15.1,9.9,312,1003.2,56.5,11.6,353,1.3,4,75,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T17:00:00,32,39.2,25,66.58,0,0,rain,0,0,15.8,9.4,270,1003,50,10,196,0.7,2,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T18:00:00,31,37.7,25,70.48,0,0,,0,0,10.1,11.2,280,1004,50,10,43,0.2,0,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T19:00:00,30.1,36.6,25.3,75.58,0,0,,0,0,6.8,7.5,278,1005,54.8,11.6,2,0,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T20:00:00,29,33.6,24,74.47,0,0,,0,0,5.8,11.2,250,1006,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T21:00:00,28,31.9,24,78.92,0,0,rain,0,0,9.4,16.6,250,1006,50,10,0,,0,30,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T22:00:00,27,30.1,24,83.6,0,0,,0,0,15.5,8,260,1007,51.6,11.6,0,,0,30,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-28T23:00:00,27,30.6,25,88.84,0,0,,0,0,28.4,5.4,260,1007,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T00:00:00,27,30.6,25,88.84,0,0,,0,0,19.8,7.6,260,1006,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T01:00:00,27,30.6,25.1,89.26,0,0,,0,0,13.3,6.7,270,1005.1,54.8,11.6,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T02:00:00,27,31.2,26,94.27,0,0,,0,0,12.6,11.2,260,1005,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T03:00:00,27,30.6,25,88.84,0,0,,0,0,8.3,9.4,260,1005,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T04:00:00,27,31.1,25.9,94.09,0,0,,0,0,5,6.7,260,1004.2,54.8,11.6,0,,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T05:00:00,27,31.2,26,94.27,0.1,100,rain,0,0,2.2,7.6,260,1004,50,10,0,,0,10,"Rain, Partially cloudy",rain,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T06:00:00,27,31.2,26,94.27,0,0,,0,0,1.8,9.4,260,1005,50,10,6,0,0,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T07:00:00,28,33.5,26,89.17,0,0,,0,0,7.2,8,260,1004.9,37.5,11.6,103,0.4,1,30,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T08:00:00,29,36.8,27,88.99,0,0,,0,0,10.4,13,260,1005,27.4,10,256,0.9,3,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T09:00:00,31,42.4,28,84.11,0,0,,0,0,13.3,16.6,290,1005,27.4,10,456,1.6,5,60,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T10:00:00,31.9,41.6,26.7,73.67,0,0,,0,0,11.9,13.5,255,1004.8,35.9,11.6,677,2.4,7,75,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
"11.0511, 106.7568",2022-06-29T11:00:00,32,42.3,27,74.95,0,0,,0,0,12.6,16.6,270,1004,50,10,821,3,8,75,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
